"Instante lectura","Chuvia","Humidade do solo","Humidade relativa media a 1.5m","Temperatura media a 1.5m","Velocidade do vento a 10m"
"2017-10-20 23:00:00.0","0.0","0.116","97.0","15.32","7.8"
"2017-10-20 23:10:00.0","0.2","0.109","97.0","15.32","6.0"
"2017-10-20 23:20:00.0","0.6","0.113","97.0","15.31","5.4"
"2017-10-20 23:30:00.0","0.2","0.122","97.0","15.3","7.1"
"2017-10-20 23:40:00.0","0.0","0.12","97.0","15.22","2.9"
"2017-10-20 23:50:00.0","0.0","0.114","97.0","15.15","2.5"
"2017-10-21 00:00:00.0","0.0","0.11","97.0","15.12","5.7"
"2017-10-21 00:10:00.0","0.0","0.104","97.0","15.14","3.2"
"2017-10-21 00:20:00.0","0.0","0.1","97.0","15.19","3.0"
"2017-10-21 00:30:00.0","0.0","0.098","97.0","15.16","4.0"
"2017-10-21 00:40:00.0","0.0","0.097","97.0","15.08","0.4"
"2017-10-21 00:50:00.0","0.0","0.096","97.0","15.0","1.9"
"2017-10-21 01:00:00.0","0.0","0.095","97.0","15.01","2.6"
"2017-10-21 01:10:00.0","0.0","0.095","98.0","15.08","1.6"
"2017-10-21 01:20:00.0","0.0","0.094","98.0","15.11","4.2"
"2017-10-21 01:30:00.0","0.0","0.094","98.0","15.08","2.7"
"2017-10-21 01:40:00.0","0.0","0.093","98.0","15.0","3.3"
"2017-10-21 01:50:00.0","0.0","0.093","98.0","14.88","3.9"
"2017-10-21 02:00:00.0","0.0","0.093","98.0","14.66","0.6"
"2017-10-21 02:10:00.0","0.0","0.092","98.0","14.35","2.1"
"2017-10-21 02:20:00.0","0.0","0.092","98.0","14.03","2.7"
"2017-10-21 02:30:00.0","0.0","0.091","98.0","14.09","1.7"
"2017-10-21 02:40:00.0","0.0","0.091","98.0","13.93","2.2"
"2017-10-21 02:50:00.0","0.0","0.091","98.0","13.75","2.0"
"2017-10-21 03:00:00.0","0.0","0.091","98.0","13.51","0.5"
"2017-10-21 03:10:00.0","0.0","0.091","98.0","13.19","0.0"
"2017-10-21 03:20:00.0","0.0","0.091","98.0","13.02","0.1"
"2017-10-21 03:30:00.0","0.0","0.09","98.0","12.87","0.4"
"2017-10-21 03:40:00.0","0.0","0.09","98.0","12.8","0.1"
"2017-10-21 03:50:00.0","0.0","0.09","98.0","12.74","0.7"
"2017-10-21 04:00:00.0","0.2","0.09","98.0","12.59","0.3"
"2017-10-21 04:10:00.0","0.0","0.09","98.0","12.43","0.2"
"2017-10-21 04:20:00.0","0.0","0.089","98.0","12.3","0.0"
"2017-10-21 04:30:00.0","0.0","0.089","98.0","12.3","0.0"
"2017-10-21 04:40:00.0","0.0","0.089","98.0","12.27","0.1"
"2017-10-21 04:50:00.0","0.0","0.089","98.0","12.18","0.0"
"2017-10-21 05:00:00.0","0.0","0.089","98.0","12.09","1.0"
"2017-10-21 05:10:00.0","0.0","0.089","98.0","12.12","1.0"
"2017-10-21 05:20:00.0","0.0","0.089","98.0","12.09","1.0"
"2017-10-21 05:30:00.0","0.0","0.089","98.0","11.88","0.1"
"2017-10-21 05:40:00.0","0.0","0.089","98.0","11.75","1.1"
"2017-10-21 05:50:00.0","0.0","0.089","98.0","11.89","0.9"
"2017-10-21 06:00:00.0","0.0","0.089","98.0","11.97","0.3"
"2017-10-21 06:10:00.0","0.0","0.089","98.0","12.01","0.0"
"2017-10-21 06:20:00.0","0.0","0.088","98.0","12.06","2.5"
"2017-10-21 06:30:00.0","0.0","0.088","98.0","12.12","2.8"
"2017-10-21 06:40:00.0","0.0","0.088","98.0","12.2","0.1"
"2017-10-21 06:50:00.0","0.0","0.088","98.0","12.22","0.2"
"2017-10-21 07:00:00.0","0.0","0.088","98.0","12.23","1.1"
"2017-10-21 07:10:00.0","0.0","0.088","98.0","12.25","1.2"
"2017-10-21 07:20:00.0","0.0","0.088","98.0","12.12","3.5"
"2017-10-21 07:30:00.0","0.0","0.088","98.0","12.04","1.3"
"2017-10-21 07:40:00.0","0.0","0.088","98.0","12.01","1.7"
"2017-10-21 07:50:00.0","0.2","0.088","98.0","12.02","0.6"
"2017-10-21 08:00:00.0","0.0","0.087","98.0","12.06","1.1"
"2017-10-21 08:10:00.0","0.0","0.087","98.0","12.04","2.7"
"2017-10-21 08:20:00.0","0.0","0.087","98.0","12.01","3.8"
"2017-10-21 08:30:00.0","0.0","0.087","98.0","12.07","0.6"
"2017-10-21 08:40:00.0","0.0","0.087","98.0","12.24","1.3"
"2017-10-21 08:50:00.0","0.0","0.087","98.0","12.25","1.1"
"2017-10-21 09:00:00.0","0.0","0.087","98.0","12.37","2.2"
"2017-10-21 09:10:00.0","0.0","0.087","98.0","12.47","1.9"
"2017-10-21 09:20:00.0","0.0","0.087","98.0","12.53","1.9"
"2017-10-21 09:30:00.0","0.0","0.087","98.0","12.61","1.5"
"2017-10-21 09:40:00.0","0.0","0.087","99.0","12.77","1.8"
"2017-10-21 09:50:00.0","0.0","0.087","98.0","12.91","0.8"
"2017-10-21 10:00:00.0","0.0","0.087","99.0","13.16","1.9"
"2017-10-21 10:10:00.0","0.0","0.087","98.0","13.63","2.2"
"2017-10-21 10:20:00.0","0.0","0.087","98.0","14.21","3.1"
"2017-10-21 10:30:00.0","0.0","0.087","98.0","14.21","4.4"
"2017-10-21 10:40:00.0","0.0","0.087","98.0","14.76","0.9"
"2017-10-21 10:50:00.0","0.0","0.087","98.0","15.63","1.6"
"2017-10-21 11:00:00.0","0.0","0.087","91.0","16.36","2.0"
"2017-10-21 11:10:00.0","0.0","0.087","81.0","17.52","3.6"
"2017-10-21 11:20:00.0","0.0","0.087","70.0","18.48","4.1"
"2017-10-21 11:30:00.0","0.0","0.087","65.0","19.01","12.4"
"2017-10-21 11:40:00.0","0.0","0.087","65.0","18.14","10.9"
"2017-10-21 11:50:00.0","0.0","0.087","65.0","18.19","8.9"
"2017-10-21 12:00:00.0","0.0","0.087","62.0","18.24","8.1"
"2017-10-21 12:10:00.0","0.0","0.086","64.0","18.04","10.3"
"2017-10-21 12:20:00.0","0.0","0.086","64.0","17.71","10.3"
"2017-10-21 12:30:00.0","0.0","0.086","59.0","18.58","14.4"
"2017-10-21 12:40:00.0","0.0","0.086","58.0","19.02","12.0"
"2017-10-21 12:50:00.0","0.0","0.086","58.0","18.97","11.3"
"2017-10-21 13:00:00.0","0.0","0.086","57.0","19.28","13.1"
"2017-10-21 13:10:00.0","0.0","0.086","54.0","19.47","13.0"
"2017-10-21 13:20:00.0","0.0","0.086","54.0","19.09","12.6"
"2017-10-21 13:30:00.0","0.0","0.086","52.0","19.1","14.7"
"2017-10-21 13:40:00.0","0.0","0.086","52.0","18.99","12.2"
"2017-10-21 13:50:00.0","0.0","0.086","54.0","18.41","10.0"
"2017-10-21 14:00:00.0","0.0","0.086","54.0","18.72","10.5"
"2017-10-21 14:10:00.0","0.0","0.085","51.0","18.47","13.8"
"2017-10-21 14:20:00.0","0.0","0.085","53.0","17.52","13.8"
"2017-10-21 14:30:00.0","0.0","0.085","52.0","18.12","13.4"
"2017-10-21 14:40:00.0","0.0","0.085","50.0","18.64","13.5"
"2017-10-21 14:50:00.0","0.0","0.085","50.0","18.87","12.2"
"2017-10-21 15:00:00.0","0.0","0.085","51.0","18.99","14.2"
"2017-10-21 15:10:00.0","0.0","0.085","59.0","18.42","8.6"
"2017-10-21 15:20:00.0","0.0","0.085","58.0","18.23","9.9"
"2017-10-21 15:30:00.0","0.0","0.085","59.0","17.95","8.5"
"2017-10-21 15:40:00.0","0.0","0.085","59.0","17.94","6.8"
"2017-10-21 15:50:00.0","0.0","0.085","56.0","18.06","10.0"
"2017-10-21 16:00:00.0","0.0","0.085","55.0","17.96","8.6"
"2017-10-21 16:10:00.0","0.0","0.085","50.0","17.77","10.8"
"2017-10-21 16:20:00.0","0.0","0.085","50.0","17.54","8.5"
"2017-10-21 16:30:00.0","0.0","0.085","51.0","17.53","9.5"
"2017-10-21 16:40:00.0","0.0","0.085","51.0","17.52","11.7"
"2017-10-21 16:50:00.0","0.0","0.085","53.0","17.25","10.9"
"2017-10-21 17:00:00.0","0.0","0.085","54.0","16.95","10.5"
"2017-10-21 17:10:00.0","0.0","0.085","57.0","16.68","8.7"
"2017-10-21 17:20:00.0","0.0","0.085","59.0","16.14","6.6"
"2017-10-21 17:30:00.0","0.0","0.085","62.0","15.5","7.1"
"2017-10-21 17:40:00.0","0.0","0.085","61.0","15.24","7.0"
"2017-10-21 17:50:00.0","0.0","0.085","62.0","14.95","5.9"
"2017-10-21 18:00:00.0","0.0","0.085","65.0","14.46","3.6"
"2017-10-21 18:10:00.0","0.0","0.085","69.0","13.64","1.6"
"2017-10-21 18:20:00.0","0.0","0.085","74.0","12.82","0.2"
"2017-10-21 18:30:00.0","0.0","0.085","79.0","11.94","0.0"
"2017-10-21 18:40:00.0","0.0","0.084","83.0","11.26","0.1"
"2017-10-21 18:50:00.0","0.0","0.084","85.0","10.83","0.5"
"2017-10-21 19:00:00.0","0.0","0.084","88.0","10.67","1.0"
"2017-10-21 19:10:00.0","0.0","0.084","88.0","10.47","0.5"
"2017-10-21 19:20:00.0","0.0","0.084","89.0","10.14","0.1"
"2017-10-21 19:30:00.0","0.0","0.084","91.0","9.79","0.0"
"2017-10-21 19:40:00.0","0.0","0.084","92.0","9.85","1.2"
"2017-10-21 19:50:00.0","0.0","0.084","92.0","9.47","1.2"
"2017-10-21 20:00:00.0","0.0","0.084","93.0","9.07","0.4"
"2017-10-21 20:10:00.0","0.0","0.084","94.0","9.32","2.5"
"2017-10-21 20:20:00.0","0.0","0.084","95.0","9.48","2.3"
"2017-10-21 20:30:00.0","0.0","0.084","94.0","9.11","0.6"
"2017-10-21 20:40:00.0","0.0","0.084","95.0","8.79","2.6"
"2017-10-21 20:50:00.0","0.0","0.084","95.0","9.0","1.8"
"2017-10-21 21:00:00.0","0.0","0.084","95.0","8.83","1.8"
"2017-10-21 21:10:00.0","0.0","0.084","95.0","8.72","2.1"
"2017-10-21 21:20:00.0","0.0","0.084","95.0","8.19","1.4"
"2017-10-21 21:30:00.0","0.0","0.084","96.0","8.34","0.4"
"2017-10-21 21:40:00.0","0.0","0.084","96.0","8.29","0.3"
"2017-10-21 21:50:00.0","0.0","0.084","96.0","7.86","0.1"
"2017-10-21 22:00:00.0","0.0","0.084","96.0","7.73","0.0"
"2017-10-21 22:10:00.0","0.0","0.084","96.0","7.44","0.1"
"2017-10-21 22:20:00.0","0.0","0.084","96.0","7.26","0.2"
"2017-10-21 22:30:00.0","0.0","0.084","96.0","7.19","0.1"
"2017-10-21 22:40:00.0","0.0","0.084","97.0","7.19","1.0"
"2017-10-21 22:50:00.0","0.0","0.084","96.0","7.1","0.0"
"2017-10-21 23:00:00.0","0.0","0.083","97.0","7.06","1.0"
"2017-10-21 23:10:00.0","0.0","0.083","96.0","6.76","0.0"
"2017-10-21 23:20:00.0","0.0","0.083","97.0","6.55","0.0"
"2017-10-21 23:30:00.0","0.0","0.083","97.0","6.58","2.2"
"2017-10-21 23:40:00.0","0.0","0.083","97.0","6.39","1.1"
"2017-10-21 23:50:00.0","0.0","0.083","97.0","6.41","1.4"
"2017-10-22 00:00:00.0","0.0","0.083","97.0","6.3","0.3"
"2017-10-22 00:10:00.0","0.0","0.083","97.0","5.97","1.5"
"2017-10-22 00:20:00.0","0.0","0.083","97.0","5.95","1.5"
"2017-10-22 00:30:00.0","0.0","0.083","97.0","6.19","0.6"
"2017-10-22 00:40:00.0","0.0","0.083","97.0","5.9","1.0"
"2017-10-22 00:50:00.0","0.0","0.083","97.0","5.71","0.0"
"2017-10-22 01:00:00.0","0.0","0.083","97.0","5.26","0.0"
"2017-10-22 01:10:00.0","0.0","0.083","97.0","5.1","0.0"
"2017-10-22 01:20:00.0","0.0","0.083","97.0","5.34","0.0"
"2017-10-22 01:30:00.0","0.0","0.083","97.0","5.38","0.0"
"2017-10-22 01:40:00.0","0.0","0.083","97.0","5.06","0.6"
"2017-10-22 01:50:00.0","0.0","0.083","97.0","4.77","0.1"
"2017-10-22 02:00:00.0","0.0","0.083","97.0","4.75","0.0"
"2017-10-22 02:10:00.0","0.0","0.083","97.0","4.5","0.0"
"2017-10-22 02:20:00.0","0.0","0.083","97.0","4.28","0.0"
"2017-10-22 02:30:00.0","0.0","0.083","98.0","4.35","0.0"
"2017-10-22 02:40:00.0","0.0","0.083","98.0","4.5600000000000005","1.2"
"2017-10-22 02:50:00.0","0.0","0.083","98.0","4.59","0.3"
"2017-10-22 03:00:00.0","0.0","0.083","98.0","4.45","0.0"
"2017-10-22 03:10:00.0","0.0","0.083","98.0","4.32","0.1"
"2017-10-22 03:20:00.0","0.0","0.082","98.0","4.57","1.3"
"2017-10-22 03:30:00.0","0.0","0.082","98.0","4.36","1.0"
"2017-10-22 03:40:00.0","0.0","0.082","98.0","4.72","0.9"
"2017-10-22 03:50:00.0","0.0","0.082","98.0","4.82","0.1"
"2017-10-22 04:00:00.0","0.0","0.082","98.0","4.7","0.0"
"2017-10-22 04:10:00.0","0.0","0.082","98.0","4.5","0.0"
"2017-10-22 04:20:00.0","0.0","0.082","98.0","4.4","0.0"
"2017-10-22 04:30:00.0","0.0","0.082","98.0","4.09","0.0"
"2017-10-22 04:40:00.0","0.0","0.082","98.0","4.03","2.8"
"2017-10-22 04:50:00.0","0.0","0.082","98.0","3.88","1.2"
"2017-10-22 05:00:00.0","0.0","0.082","98.0","3.59","0.6"
"2017-10-22 05:10:00.0","0.0","0.082","98.0","3.5300000000000002","0.3"
"2017-10-22 05:20:00.0","0.0","0.082","98.0","3.64","1.8"
"2017-10-22 05:30:00.0","0.0","0.082","98.0","3.7199999999999998","1.4"
"2017-10-22 05:40:00.0","0.0","0.081","98.0","3.48","0.0"
"2017-10-22 05:50:00.0","0.0","0.081","98.0","3.33","0.5"
"2017-10-22 06:00:00.0","0.0","0.081","98.0","3.52","0.0"
"2017-10-22 06:10:00.0","0.0","0.081","98.0","3.63","0.3"
"2017-10-22 06:20:00.0","0.0","0.081","98.0","3.65","0.0"
"2017-10-22 06:30:00.0","0.0","0.081","98.0","3.46","0.0"
"2017-10-22 06:40:00.0","0.0","0.081","98.0","3.24","0.0"
"2017-10-22 06:50:00.0","0.0","0.081","98.0","3.13","0.0"
"2017-10-22 07:00:00.0","0.0","0.083","98.0","3.2","0.0"
"2017-10-22 07:10:00.0","0.0","0.084","98.0","3.13","0.0"
"2017-10-22 07:20:00.0","0.0","0.084","98.0","3.11","0.0"
"2017-10-22 07:30:00.0","0.0","0.085","98.0","3.48","0.5"
"2017-10-22 07:40:00.0","0.0","0.085","98.0","3.74","0.6"
"2017-10-22 07:50:00.0","0.0","0.085","98.0","4.22","0.0"
"2017-10-22 08:00:00.0","0.0","0.085","98.0","4.54","1.5"
"2017-10-22 08:10:00.0","0.0","0.085","98.0","4.82","2.5"
"2017-10-22 08:20:00.0","0.0","0.085","98.0","5.41","1.4"
"2017-10-22 08:30:00.0","0.0","0.085","98.0","6.09","0.8"
"2017-10-22 08:40:00.0","0.0","0.084","98.0","5.95","4.1"
"2017-10-22 08:50:00.0","0.0","0.084","98.0","5.66","3.9"
"2017-10-22 09:00:00.0","0.0","0.083","98.0","6.31","1.9"
"2017-10-22 09:10:00.0","0.0","0.083","98.0","6.89","2.6"
"2017-10-22 09:20:00.0","0.0","0.084","98.0","7.38","1.4"
"2017-10-22 09:30:00.0","0.0","0.085","97.0","7.98","1.8"
"2017-10-22 09:40:00.0","0.0","0.085","95.0","8.43","2.6"
"2017-10-22 09:50:00.0","0.0","0.085","93.0","9.21","3.4"
"2017-10-22 10:00:00.0","0.0","0.085","88.0","10.0","4.1"
"2017-10-22 10:10:00.0","0.0","0.085","85.0","10.96","3.6"
"2017-10-22 10:20:00.0","0.0","0.084","81.0","12.0","3.2"
"2017-10-22 10:30:00.0","0.0","0.084","78.0","13.01","3.2"
"2017-10-22 10:40:00.0","0.0","0.083","75.0","13.98","1.9"
"2017-10-22 10:50:00.0","0.0","0.083","71.0","14.86","1.9"
"2017-10-22 11:00:00.0","0.0","0.083","70.0","14.7","2.4"
"2017-10-22 11:10:00.0","0.0","0.083","68.0","15.47","2.8"
"2017-10-22 11:20:00.0","0.0","0.083","66.0","16.14","3.1"
"2017-10-22 11:30:00.0","0.0","0.083","64.0","16.48","2.6"
"2017-10-22 11:40:00.0","0.0","0.083","59.0","17.08","3.1"
"2017-10-22 11:50:00.0","0.0","0.083","55.0","17.43","2.6"
"2017-10-22 12:00:00.0","0.0","0.083","53.0","17.64","3.1"
"2017-10-22 12:10:00.0","0.0","0.083","53.0","17.87","2.5"
"2017-10-22 12:20:00.0","0.0","0.083","52.0","18.53","2.4"
"2017-10-22 12:30:00.0","0.0","0.083","52.0","18.61","5.3"
"2017-10-22 12:40:00.0","0.0","0.083","50.0","18.63","5.0"
"2017-10-22 12:50:00.0","0.0","0.083","49.0","18.84","2.7"
"2017-10-22 13:00:00.0","0.0","0.083","46.0","19.1","3.0"
"2017-10-22 13:10:00.0","0.0","0.083","45.0","19.84","4.2"
"2017-10-22 13:20:00.0","0.0","0.083","45.0","19.42","5.2"
"2017-10-22 13:30:00.0","0.0","0.083","46.0","19.7","3.3"
"2017-10-22 13:40:00.0","0.0","0.083","45.0","19.95","3.5"
"2017-10-22 13:50:00.0","0.0","0.083","45.0","19.87","4.1"
"2017-10-22 14:00:00.0","0.0","0.083","45.0","20.06","3.4"
"2017-10-22 14:10:00.0","0.0","0.083","45.0","19.99","4.2"
"2017-10-22 14:20:00.0","0.0","0.083","44.0","19.96","2.6"
"2017-10-22 14:30:00.0","0.0","0.083","43.0","20.34","2.5"
"2017-10-22 14:40:00.0","0.0","0.083","42.0","20.71","2.0"
"2017-10-22 14:50:00.0","0.0","0.083","44.0","20.15","6.1"
"2017-10-22 15:00:00.0","0.0","0.083","45.0","20.09","3.8"
"2017-10-22 15:10:00.0","0.0","0.083","46.0","19.79","5.9"
"2017-10-22 15:20:00.0","0.0","0.083","46.0","20.0","4.2"
"2017-10-22 15:30:00.0","0.0","0.083","45.0","19.94","4.9"
"2017-10-22 15:40:00.0","0.0","0.083","45.0","19.91","5.1"
"2017-10-22 15:50:00.0","0.0","0.082","46.0","19.9","5.5"
"2017-10-22 16:00:00.0","0.0","0.082","45.0","19.86","6.2"
"2017-10-22 16:10:00.0","0.0","0.082","46.0","19.86","5.1"
"2017-10-22 16:20:00.0","0.0","0.082","47.0","19.78","4.7"
"2017-10-22 16:30:00.0","0.0","0.082","47.0","19.64","3.3"
"2017-10-22 16:40:00.0","0.0","0.082","53.0","19.65","6.3"
"2017-10-22 16:50:00.0","0.0","0.083","57.0","18.73","6.7"
"2017-10-22 17:00:00.0","0.0","0.083","58.0","18.63","5.0"
"2017-10-22 17:10:00.0","0.0","0.083","60.0","18.09","5.9"
"2017-10-22 17:20:00.0","0.0","0.083","63.0","17.28","3.6"
"2017-10-22 17:30:00.0","0.0","0.083","67.0","16.37","0.4"
"2017-10-22 17:40:00.0","0.0","0.083","71.0","15.56","1.6"
"2017-10-22 17:50:00.0","0.0","0.083","75.0","14.64","0.2"
"2017-10-22 18:00:00.0","0.0","0.083","80.0","13.67","1.5"
"2017-10-22 18:10:00.0","0.0","0.083","83.0","13.05","0.1"
"2017-10-22 18:20:00.0","0.0","0.083","86.0","12.4","0.0"
"2017-10-22 18:30:00.0","0.0","0.083","88.0","12.08","1.2"
"2017-10-22 18:40:00.0","0.0","0.082","89.0","11.93","0.6"
"2017-10-22 18:50:00.0","0.0","0.082","90.0","11.45","0.2"
"2017-10-22 19:00:00.0","0.0","0.082","91.0","11.21","0.0"
"2017-10-22 19:10:00.0","0.0","0.082","92.0","10.92","0.7"
"2017-10-22 19:20:00.0","0.0","0.082","93.0","10.88","3.3"
"2017-10-22 19:30:00.0","0.0","0.082","93.0","10.63","1.5"
"2017-10-22 19:40:00.0","0.0","0.082","94.0","10.43","0.8"
"2017-10-22 19:50:00.0","0.0","0.082","94.0","10.01","1.5"
"2017-10-22 20:00:00.0","0.0","0.082","95.0","10.09","1.6"
"2017-10-22 20:10:00.0","0.0","0.082","95.0","9.9","1.4"
"2017-10-22 20:20:00.0","0.0","0.082","95.0","10.01","2.1"
"2017-10-22 20:30:00.0","0.0","0.082","95.0","9.86","0.9"
"2017-10-22 20:40:00.0","0.0","0.082","95.0","9.36","5.5"
"2017-10-22 20:50:00.0","0.0","0.082","96.0","9.58","5.1"
"2017-10-22 21:00:00.0","0.0","0.083","96.0","9.61","2.3"
"2017-10-22 21:10:00.0","0.0","0.083","96.0","9.51","5.1"
"2017-10-22 21:20:00.0","0.0","0.082","95.0","9.27","1.4"
"2017-10-22 21:30:00.0","0.0","0.082","95.0","8.74","0.0"
"2017-10-22 21:40:00.0","0.0","0.082","95.0","8.45","0.3"
"2017-10-22 21:50:00.0","0.0","0.082","96.0","8.36","0.7"
"2017-10-22 22:00:00.0","0.0","0.082","96.0","8.61","1.5"
"2017-10-22 22:10:00.0","0.0","0.082","96.0","8.35","1.9"
"2017-10-22 22:20:00.0","0.0","0.082","96.0","7.88","0.3"
"2017-10-22 22:30:00.0","0.0","0.082","96.0","7.75","1.1"
"2017-10-22 22:40:00.0","0.0","0.082","96.0","7.82","2.4"
"2017-10-22 22:50:00.0","0.0","0.082","96.0","7.61","0.8"
"2017-10-22 23:00:00.0","0.0","0.082","96.0","7.45","0.6"
"2017-10-22 23:10:00.0","0.0","0.082","96.0","7.21","1.4"
"2017-10-22 23:20:00.0","0.0","0.081","97.0","7.01","0.0"
"2017-10-22 23:30:00.0","0.0","0.081","97.0","7.08","0.3"
"2017-10-22 23:40:00.0","0.0","0.081","97.0","6.88","0.0"
"2017-10-22 23:50:00.0","0.0","0.081","97.0","6.8","0.2"
"2017-10-23 00:00:00.0","0.0","0.081","97.0","6.48","1.1"
"2017-10-23 00:10:00.0","0.0","0.081","97.0","6.79","1.3"
"2017-10-23 00:20:00.0","0.0","0.082","97.0","6.42","0.4"
"2017-10-23 00:30:00.0","0.0","0.082","97.0","5.95","0.9"
"2017-10-23 00:40:00.0","0.0","0.082","97.0","5.95","0.4"
"2017-10-23 00:50:00.0","0.0","0.081","97.0","5.99","0.1"
"2017-10-23 01:00:00.0","0.0","0.081","97.0","5.76","0.2"
"2017-10-23 01:10:00.0","0.0","0.081","97.0","5.41","0.0"
"2017-10-23 01:20:00.0","0.0","0.081","97.0","5.55","0.9"
"2017-10-23 01:30:00.0","0.0","0.081","97.0","5.26","0.5"
"2017-10-23 01:40:00.0","0.0","0.081","97.0","5.02","0.9"
"2017-10-23 01:50:00.0","0.0","0.081","98.0","5.26","0.0"
"2017-10-23 02:00:00.0","0.0","0.081","97.0","5.08","0.0"
"2017-10-23 02:10:00.0","0.2","0.081","97.0","4.7","0.2"
"2017-10-23 02:20:00.0","0.0","0.081","98.0","4.99","1.2"
"2017-10-23 02:30:00.0","0.0","0.081","97.0","4.62","1.9"
"2017-10-23 02:40:00.0","0.0","0.081","98.0","4.93","1.5"
"2017-10-23 02:50:00.0","0.0","0.081","98.0","5.16","0.1"
"2017-10-23 03:00:00.0","0.0","0.081","98.0","5.14","0.0"
"2017-10-23 03:10:00.0","0.0","0.081","98.0","4.99","0.0"
"2017-10-23 03:20:00.0","0.0","0.08","98.0","4.77","0.0"
"2017-10-23 03:30:00.0","0.0","0.08","98.0","4.57","0.0"
"2017-10-23 03:40:00.0","0.0","0.08","98.0","4.45","0.0"
"2017-10-23 03:50:00.0","0.0","0.081","98.0","4.17","0.1"
"2017-10-23 04:00:00.0","0.0","0.081","98.0","4.01","0.3"
"2017-10-23 04:10:00.0","0.0","0.081","98.0","3.87","0.0"
"2017-10-23 04:20:00.0","0.0","0.081","98.0","4.1","0.0"
"2017-10-23 04:30:00.0","0.0","0.081","98.0","4.49","0.8"
"2017-10-23 04:40:00.0","0.0","0.081","98.0","4.63","0.0"
"2017-10-23 04:50:00.0","0.0","0.081","98.0","4.6","0.0"
"2017-10-23 05:00:00.0","0.0","0.081","98.0","4.43","0.0"
"2017-10-23 05:10:00.0","0.0","0.081","98.0","4.14","0.0"
"2017-10-23 05:20:00.0","0.0","0.081","98.0","4.07","0.4"
"2017-10-23 05:30:00.0","0.0","0.081","98.0","3.94","0.1"
"2017-10-23 05:40:00.0","0.0","0.081","98.0","3.59","0.0"
"2017-10-23 05:50:00.0","0.0","0.08","98.0","3.34","0.0"
"2017-10-23 06:00:00.0","0.0","0.08","98.0","3.1","1.2"
"2017-10-23 06:10:00.0","0.0","0.08","98.0","3.06","0.0"
"2017-10-23 06:20:00.0","0.0","0.08","98.0","2.9699999999999998","0.8"
"2017-10-23 06:30:00.0","0.0","0.08","98.0","2.8","0.4"
"2017-10-23 06:40:00.0","0.0","0.08","98.0","3.08","0.5"
"2017-10-23 06:50:00.0","0.0","0.08","98.0","2.95","0.1"
"2017-10-23 07:00:00.0","0.0","0.08","98.0","3.12","0.0"
"2017-10-23 07:10:00.0","0.0","0.08","98.0","3.02","0.0"
"2017-10-23 07:20:00.0","0.0","0.08","98.0","3.11","0.0"
"2017-10-23 07:30:00.0","0.0","0.08","98.0","3.68","0.9"
"2017-10-23 07:40:00.0","0.0","0.08","98.0","4.28","2.0"
"2017-10-23 07:50:00.0","0.0","0.08","98.0","4.67","1.0"
"2017-10-23 08:00:00.0","0.0","0.08","98.0","5.04","0.0"
"2017-10-23 08:10:00.0","0.0","0.08","98.0","5.38","0.0"
"2017-10-23 08:20:00.0","0.0","0.08","98.0","5.57","0.9"
"2017-10-23 08:30:00.0","0.0","0.08","98.0","5.9399999999999995","0.8"
"2017-10-23 08:40:00.0","0.0","0.08","98.0","6.47","0.8"
"2017-10-23 08:50:00.0","0.0","0.08","98.0","7.2","0.5"
"2017-10-23 09:00:00.0","0.0","0.08","97.0","7.74","1.5"
"2017-10-23 09:10:00.0","0.0","0.08","95.0","8.14","2.0"
"2017-10-23 09:20:00.0","0.0","0.08","93.0","8.89","1.0"
"2017-10-23 09:30:00.0","0.0","0.08","90.0","9.41","1.3"
"2017-10-23 09:40:00.0","0.0","0.08","87.0","10.31","1.8"
"2017-10-23 09:50:00.0","0.0","0.08","82.0","11.28","2.2"
"2017-10-23 10:00:00.0","0.0","0.08","78.0","11.87","3.2"
"2017-10-23 10:10:00.0","0.0","0.08","75.0","12.48","2.3"
"2017-10-23 10:20:00.0","0.0","0.08","71.0","13.38","3.6"
"2017-10-23 10:30:00.0","0.0","0.08","69.0","13.92","2.3"
"2017-10-23 10:40:00.0","0.0","0.08","66.0","14.81","0.9"
"2017-10-23 10:50:00.0","0.0","0.08","63.0","15.59","1.7"
"2017-10-23 11:00:00.0","0.0","0.08","64.0","15.64","2.7"
"2017-10-23 11:10:00.0","0.0","0.08","63.0","16.2","1.9"
"2017-10-23 11:20:00.0","0.0","0.08","62.0","16.96","1.2"
"2017-10-23 11:30:00.0","0.0","0.08","60.0","17.51","2.6"
"2017-10-23 11:40:00.0","0.0","0.08","60.0","17.89","2.8"
"2017-10-23 11:50:00.0","0.0","0.08","58.0","18.37","4.0"
"2017-10-23 12:00:00.0","0.0","0.08","57.0","18.88","4.0"
"2017-10-23 12:10:00.0","0.0","0.08","56.0","18.98","2.5"
"2017-10-23 12:20:00.0","0.0","0.079","54.0","19.44","3.8"
"2017-10-23 12:30:00.0","0.0","0.079","53.0","19.79","6.0"
"2017-10-23 12:40:00.0","0.0","0.079","52.0","20.24","4.4"
"2017-10-23 12:50:00.0","0.0","0.079","52.0","20.36","4.6"
"2017-10-23 13:00:00.0","0.0","0.079","50.0","20.95","3.4"
"2017-10-23 13:10:00.0","0.0","0.079","49.0","21.41","3.0"
"2017-10-23 13:20:00.0","0.0","0.079","46.0","21.76","2.1"
